Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Chalky,Rice,981.3745133561276,26.261844060314893,False,False,Cloudy,100,4.931568598661977
South,Loam,Rice,207.87080624057236,29.751809334435453,False,True,Cloudy,102,2.6337559131409
East,Peaty,Rice,688.247259021358,36.68775744715603,True,False,Sunny,118,6.6662152519202325
North,Silt,Rice,273.1192292720003,34.59368830377643,False,False,Sunny,84,1.6057136839371997
North,Sandy,Rice,800.3923469796845,16.85269773638278,True,True,Sunny,119,6.2997569266187305
South,Chalky,Rice,220.67519234083343,22.51837583722529,False,False,Rainy,115,2.0735776238677643
West,Loam,Rice,535.770709742438,31.336124125364453,True,True,Cloudy,109,5.675401494714192
East,Chalky,Rice,319.3125068697379,26.21402130456741,False,False,Sunny,79,2.84109472426419
West,Peaty,Rice,808.521379845506,24.547434729656796,True,False,Cloudy,136,6.776311879211251
South,Sandy,Rice,799.7938542303627,22.208490165239432,True,False,Sunny,90,6.307752878758757
North,Clay,Rice,599.677418149419,17.428514959720037,False,True,Rainy,108,4.619489636988595
South,Clay,Rice,804.5888167248894,16.61895986508199,True,False,Cloudy,61,6.390026483211855
West,Clay,Rice,746.2192266051879,39.045871372927664,True,False,Rainy,124,6.7427765471250005
North,Sandy,Rice,848.7924730676294,21.31369524329874,False,True,Sunny,67,5.158957580795917
West,Chalky,Rice,133.4449671809565,15.728187413845284,False,False,Sunny,131,1.7216621199146325
East,Clay,Rice,361.7236155890466,21.508239731519307,True,False,Rainy,130,3.8503780803381433
West,Loam,Rice,336.3603560561857,36.45154656722126,False,True,Cloudy,120,3.9159546099726974
North,Silt,Rice,139.14088475150209,37.29443360401452,True,False,Rainy,144,2.4082804537999247
North,Peaty,Rice,623.1668905827463,23.490167696604612,True,True,Rainy,138,6.605728388515853
West,Chalky,Rice,606.3397093003322,30.03164659535431,False,True,Rainy,131,4.909025497911808
West,Silt,Rice,449.8094707554134,18.869323824021937,False,True,Rainy,114,4.260536219067162
North,Peaty,Rice,583.7240852933417,17.844710083516837,False,False,Rainy,136,3.0685152393393724
South,Sandy,Rice,433.0800270176028,18.44713180165398,True,False,Sunny,90,4.09316074793714
South,Silt,Rice,819.5823327866849,19.09108464147496,True,True,Sunny,137,7.071768564965031
South,Peaty,Rice,709.5000733432239,32.79583816656535,True,True,Rainy,75,6.4613804846829135
East,Sandy,Rice,720.0659912267079,29.113638046186068,False,True,Sunny,94,5.500894925818415
West,Chalky,Rice,744.8983334702477,28.78749190508183,True,True,Rainy,132,6.867425600473489
North,Chalky,Rice,742.4546875257524,21.65112969587644,True,False,Rainy,75,5.458916318682831
South,Chalky,Rice,608.2359795850616,21.685366101042,False,False,Rainy,64,4.531654945638328
West,Clay,Rice,881.1599382951678,34.637205469979456,True,False,Rainy,93,5.263809755366923
West,Loam,Rice,629.7321219435072,16.95801552424411,False,False,Rainy,136,3.634077812965631
West,Loam,Rice,378.9734392192804,23.083243652859085,True,False,Rainy,93,4.590956529770119
East,Peaty,Rice,667.1389135573902,29.933973379191716,False,False,Sunny,137,4.451309727719781
West,Chalky,Rice,507.000840752786,20.749250268886065,True,False,Rainy,65,4.5160210738126
North,Silt,Rice,987.7739381652472,27.75671761380349,False,False,Sunny,84,6.166604412831397
East,Chalky,Rice,813.5970354308062,33.934294883525965,True,False,Cloudy,89,6.626810441284247
West,Peaty,Rice,838.6132233549183,39.92763586732915,True,True,Cloudy,105,8.354344371359128
East,Loam,Rice,647.763352921593,39.24780796350725,True,False,Cloudy,68,4.631091775990438
North,Sandy,Rice,591.4764534410012,28.65501618880928,False,True,Sunny,130,4.779964607347753
North,Sandy,Rice,662.8493508997822,18.521931798446037,False,True,Sunny,140,5.208570758435601
North,Loam,Rice,244.0802574438337,38.38863672549154,True,True,Rainy,66,5.002862931156247
North,Chalky,Rice,585.8616345759393,19.89575120372687,True,False,Rainy,69,4.83704362620998
North,Peaty,Rice,975.7009627347608,34.87903857914333,True,True,Rainy,62,7.920085378443996
North,Silt,Rice,772.1137471040552,28.196630944810565,True,False,Sunny,137,6.175304220683231
North,Peaty,Rice,724.9078340584408,21.64551290347022,True,True,Cloudy,83,6.943346165619458
East,Clay,Rice,195.23257452216436,35.20359146537722,False,True,Rainy,63,3.894954149683284
North,Loam,Rice,226.15123908539388,16.774056802493597,True,False,Cloudy,111,3.644188973374024
North,Peaty,Rice,854.0724380635473,25.258208328234296,False,False,Cloudy,74,5.366237817460134
South,Clay,Rice,354.91176671585663,18.96210094401513,True,False,Sunny,60,3.3675890938686006
North,Peaty,Rice,695.6461366405175,18.889919933512594,False,True,Sunny,119,5.231436768647789
West,Loam,Rice,214.07178227479645,25.389726201110363,False,False,Sunny,109,1.75475833661989
East,Loam,Rice,962.9290048015912,35.73862187167265,False,False,Cloudy,116,5.271412686487629
West,Clay,Rice,362.00979059544017,39.8079600986197,False,True,Cloudy,143,3.804627319334513
South,Peaty,Rice,513.7899056683116,24.381690562729943,True,True,Sunny,109,6.451329314493666
North,Peaty,Rice,412.87386383211725,30.854819176480248,False,True,Cloudy,120,3.765109416868583
East,Loam,Rice,851.8222829186377,32.40613642094293,False,True,Rainy,109,5.793640930890374
South,Sandy,Rice,103.18469502551602,37.71356799969436,False,True,Cloudy,85,2.455019308503193
North,Sandy,Rice,209.5595150122476,34.381622704989184,False,True,Sunny,148,2.9696387610622272
East,Chalky,Rice,559.1637394456213,24.83650183637383,True,False,Rainy,100,4.763588554179185
South,Peaty,Rice,816.8738983416191,22.23627379867828,True,False,Cloudy,94,5.816437716204435
East,Clay,Rice,340.9466801472242,29.395994275784407,True,True,Cloudy,80,4.67764657332903
East,Chalky,Rice,457.1440902422922,32.55199264519858,True,True,Sunny,84,5.750183742919149
East,Silt,Rice,308.1140210239131,19.07555434994166,True,False,Sunny,92,3.0423916215747333
East,Peaty,Rice,324.923042780804,38.30479756891219,True,True,Sunny,139,5.058109830990368
North,Loam,Rice,514.9216495277004,36.04344903366833,False,True,Rainy,97,4.858762080095504
East,Sandy,Rice,939.6495843700884,35.9749308341607,True,False,Rainy,91,7.595326467389883
North,Loam,Rice,403.8190192527034,25.04567058801574,False,False,Sunny,105,3.5417787865174803
West,Silt,Rice,950.2666162599586,25.03168716285908,False,False,Sunny,146,5.38918223485414
South,Silt,Rice,784.558451769473,24.17929204652601,False,True,Cloudy,111,5.665751669528839
East,Chalky,Rice,669.4619818314983,23.508517001640023,False,False,Rainy,79,3.7406238704014
North,Loam,Rice,882.3667108227778,20.963238512032262,False,False,Sunny,80,4.867295563116006
East,Silt,Rice,591.9033908460326,26.422414800112666,True,True,Sunny,96,6.099327472949369
South,Peaty,Rice,208.5937059810631,35.41023738567385,False,True,Cloudy,93,3.629879793538156
West,Peaty,Rice,139.9718103988519,34.65053757086324,False,False,Rainy,128,1.169012115453912
South,Sandy,Rice,401.6480349434991,19.410037846671347,True,False,Rainy,100,3.0982446912281323
East,Sandy,Rice,189.40712748597167,27.520951891789775,True,False,Sunny,79,2.618788043116317
East,Chalky,Rice,147.72365671540314,30.518808201339425,False,False,Rainy,138,1.0091766548646126
West,Peaty,Rice,844.3121670178336,36.605426029992486,False,False,Cloudy,126,4.600220609613109
North,Silt,Rice,248.87548270603523,35.0291406239479,True,False,Cloudy,142,3.360656147137594
South,Clay,Rice,198.7282200085302,23.85208293306057,True,False,Rainy,125,2.902405404721576
North,Silt,Rice,599.0427932169441,25.92403245821267,True,True,Rainy,68,5.303780041489724
West,Clay,Rice,798.1218216010925,39.73266872435249,False,False,Cloudy,89,5.219965731969644
South,Silt,Rice,254.714864647596,19.16127439096435,False,False,Cloudy,136,1.3232866109384545
West,Silt,Rice,757.9718505699478,24.84871658578907,True,False,Cloudy,100,5.511449232268381
East,Chalky,Rice,240.52388821657345,34.78195337481452,False,False,Rainy,106,2.6702918476542568
West,Clay,Rice,474.9679939093663,18.398916599044167,True,True,Sunny,89,5.11730310672045
South,Peaty,Rice,630.3636621464236,28.670008915772357,True,False,Cloudy,89,5.643409495173905
West,Clay,Rice,110.53893784122928,37.516793049344,False,True,Cloudy,112,2.396421513784445
West,Silt,Rice,161.02082880484414,20.367155350698265,True,False,Cloudy,70,3.6611542236798913
North,Clay,Rice,674.0182173862925,25.983342039041368,True,True,Sunny,97,6.453876942713293
West,Clay,Rice,457.62231936725215,16.435047382236416,False,True,Sunny,99,4.235885018143398
East,Peaty,Rice,133.29578333630272,34.142987375366616,False,False,Sunny,61,1.6365386862700768
South,Silt,Rice,141.64426009601738,33.27154895313451,True,True,Cloudy,134,4.045849072063594
West,Sandy,Rice,538.6193272484304,38.11056099098207,True,False,Cloudy,141,4.6968597160544485
South,Peaty,Rice,913.8930985863886,35.53978032104769,True,True,Cloudy,85,7.1965682723629625
South,Chalky,Rice,128.12744625618862,15.056756637350814,True,True,Sunny,102,3.737180653777288
North,Clay,Rice,230.06956810715,23.46334340638621,True,True,Sunny,90,4.762436744503692
North,Chalky,Rice,197.678481666918,24.62528739071046,False,False,Sunny,68,1.250283342942045
South,Loam,Rice,809.2705228753891,17.213528438629055,False,False,Sunny,142,4.230980576441879
North,Chalky,Rice,124.23269271805567,34.70919445354084,False,False,Sunny,121,0.9187920685202866
South,Clay,Rice,177.24646700699623,29.60177875442315,True,False,Rainy,77,3.410348289924094
South,Loam,Rice,110.43421674812537,17.706276984311227,False,True,Rainy,67,1.649336343572243
East,Silt,Rice,287.0037267627412,35.111516981295445,False,True,Rainy,64,3.985672282923452
East,Peaty,Rice,461.1467018926967,33.972620969208165,False,False,Sunny,108,3.465290694610152
South,Peaty,Rice,791.9058301730647,31.80289419869759,False,False,Sunny,141,5.135230048527458
South,Silt,Rice,183.4842059220045,21.415121621861434,False,True,Cloudy,75,1.8508671148522309
West,Peaty,Rice,418.5016990056009,21.987829545844296,False,False,Cloudy,97,3.900546653694859
South,Peaty,Rice,207.8123634888678,38.52208828150955,True,True,Sunny,129,5.079715895240741
South,Chalky,Rice,149.87053808671334,15.151727415054417,True,True,Cloudy,110,3.7961027625353663
South,Silt,Rice,755.1499811550144,30.265956816173748,False,False,Sunny,93,3.6183137156307263
South,Clay,Rice,605.7851052721455,24.275191756220096,False,True,Rainy,103,4.8274167710588
East,Silt,Rice,494.8620232418701,25.328136935789587,False,True,Sunny,70,4.394953291946803
North,Sandy,Rice,171.46163312509367,24.041375151866063,False,False,Cloudy,82,1.596657894643613
South,Loam,Rice,391.1297383664166,37.74234162353905,True,True,Rainy,137,5.5558159954672615
East,Loam,Rice,340.5727524649577,29.65950340347694,False,False,Cloudy,87,2.318538730693917
South,Silt,Rice,479.8053438395265,22.58696220036014,False,False,Rainy,77,2.894016041249861
West,Clay,Rice,779.3642449757713,28.907100692767703,True,False,Cloudy,74,6.19398448100104
South,Chalky,Rice,764.0154389491929,20.594689075055445,True,True,Cloudy,81,7.408953130219994
East,Loam,Rice,461.3400562063109,29.49325640972916,False,True,Sunny,95,3.679537629509104
West,Loam,Rice,407.2885147003644,18.62067550564292,False,True,Cloudy,108,3.754001312544958
East,Peaty,Rice,114.79047900638103,39.188746156931046,False,False,Sunny,120,1.297938065445515
West,Sandy,Rice,754.6492575023044,20.25587109552894,False,False,Rainy,124,3.6271449370845534
West,Silt,Rice,504.653961141819,37.253292739687495,False,True,Sunny,105,4.492591300289437
North,Silt,Rice,597.2139552628128,19.369426319807115,True,False,Cloudy,61,5.236633060096318
South,Clay,Rice,629.8798352395972,27.22302180905981,False,True,Sunny,135,4.97995233546304
North,Peaty,Rice,213.5321805446085,39.47895515933753,True,True,Rainy,92,4.847409446934713
West,Loam,Rice,661.0230610704083,18.628564334992824,False,False,Sunny,114,2.9236965635937247
South,Sandy,Rice,749.3251720263833,31.374573563348758,True,False,Cloudy,145,5.821309791648404
North,Loam,Rice,657.9382569652538,28.61643608603095,False,True,Sunny,116,4.771452084079022
East,Chalky,Rice,689.0012296173952,37.738769795935205,True,False,Rainy,132,5.253380752213
West,Clay,Rice,820.3001447327471,35.43631249951034,False,True,Sunny,98,6.459307450366371
North,Chalky,Rice,586.2519654786222,32.73268774983683,True,True,Cloudy,72,6.267947805728769
West,Sandy,Rice,965.7124933015588,38.69933775259706,True,True,Sunny,149,8.383611876526183
West,Chalky,Rice,259.84356129176274,39.4911678795328,False,True,Rainy,100,3.070389026156639
South,Loam,Rice,325.9013350898399,31.772769841826072,False,True,Cloudy,137,3.690041297289392
North,Silt,Rice,700.6660994231768,30.284698240472064,False,True,Cloudy,111,5.376073691437106
West,Chalky,Rice,906.8672989113682,23.408000774135107,False,True,Cloudy,115,6.300858946068199
West,Loam,Rice,814.7363193916417,28.537245969595133,False,False,Cloudy,87,5.174701237621712
North,Clay,Rice,828.6122820838285,18.86005486317822,False,True,Sunny,115,6.484786945123276
South,Clay,Rice,571.8608137465195,32.18356608617259,False,False,Cloudy,118,2.711089308263112
North,Sandy,Rice,311.92390216517674,32.65096836311041,True,False,Sunny,144,3.735231702051807
South,Peaty,Rice,136.14520545385813,28.542202638319743,True,False,Cloudy,113,2.306822371211684
South,Silt,Rice,469.8080631085989,23.57674401077327,False,True,Rainy,107,4.301401325691691
East,Chalky,Rice,787.9528181698292,15.89876503976813,False,True,Sunny,128,5.70844329346375
North,Loam,Rice,834.3374428824804,26.361810895257783,True,True,Cloudy,85,6.707547899213445
West,Silt,Rice,104.3616503235553,26.814121925400293,False,True,Cloudy,113,2.7093148287982007
South,Peaty,Rice,595.8757776241291,26.777519691806223,True,False,Cloudy,142,4.915420272177533
West,Peaty,Rice,228.5527435204086,31.55594424949832,True,True,Sunny,101,4.143888384492954
East,Peaty,Rice,180.4310506277645,36.35734943635893,True,True,Sunny,65,5.147224432342341
West,Sandy,Rice,999.987120103755,23.420566979331586,False,True,Rainy,105,7.688277399998946
East,Loam,Rice,646.8496738257621,28.63875948606061,True,True,Sunny,87,6.461529419857806
West,Sandy,Rice,244.4399163008709,22.448215178273763,False,False,Rainy,139,2.8546532784425853
South,Sandy,Rice,115.8679270742326,34.70086658305989,True,True,Cloudy,73,4.134889392269949
East,Clay,Rice,560.3764825384932,26.652615845356102,False,False,Cloudy,126,2.5306884963332714
South,Chalky,Rice,296.19728915505,29.46382422527557,True,True,Sunny,73,4.100223997000449
West,Loam,Rice,921.4295520481716,19.28632354520803,True,False,Sunny,89,7.512673196583626
East,Peaty,Rice,572.3742339060896,28.609796941372142,False,False,Rainy,70,3.383845653874798
South,Loam,Rice,588.6535251979731,38.6232364788467,True,True,Cloudy,129,5.667322656923677
North,Silt,Rice,203.5422863721001,32.30232320984858,False,True,Sunny,80,4.067215392207664
West,Silt,Rice,164.66474103795483,17.856842204281005,False,True,Rainy,142,1.5028899417450965
South,Chalky,Rice,517.2102266511158,25.36229104692873,False,True,Cloudy,104,3.690183740603191
North,Silt,Rice,100.25765336852588,19.424855540360998,True,True,Sunny,103,3.2808884161377243
North,Peaty,Rice,910.5166797832678,20.846265944769893,False,True,Sunny,83,6.327395801322863
East,Silt,Rice,975.5918500198534,18.93007985587604,True,True,Rainy,105,7.639159287379908
South,Peaty,Rice,250.0919695979409,31.465797922323727,True,True,Rainy,96,5.166945556556343
North,Peaty,Rice,957.7066640334368,38.555526631998745,False,True,Rainy,94,7.7019760560585535
North,Chalky,Rice,367.1567005921641,35.305913173251675,True,True,Rainy,67,4.966789488946816
East,Peaty,Rice,642.4392272169747,26.818606033949216,True,False,Sunny,107,5.605781899673839
North,Peaty,Rice,882.4073184041158,36.65525525851794,True,True,Rainy,106,7.67926199527735
East,Sandy,Rice,415.1441144749082,21.858598963569847,False,True,Sunny,69,3.640349651048965
North,Silt,Rice,526.9791757137771,33.182730594647126,False,True,Sunny,90,4.712801342764784
South,Sandy,Rice,150.89875174004442,16.679819412590057,True,True,Sunny,103,3.5066603606888207
East,Silt,Rice,601.6749654048411,36.21590522219807,False,True,Cloudy,132,4.791848891046679
East,Silt,Rice,362.3623354728391,35.086827007388806,True,True,Sunny,148,5.313701321200848
South,Sandy,Rice,579.3025061219832,30.153603550145156,True,False,Rainy,76,5.472989621713098
East,Silt,Rice,777.4189174737197,28.01193445840573,False,True,Cloudy,65,4.9103687757986005
West,Clay,Rice,223.00954816216424,17.46176106753035,False,False,Sunny,103,0.8249498784754199
West,Silt,Rice,477.80347372651534,20.90792556002657,True,True,Cloudy,63,5.554660459970565
South,Sandy,Rice,937.6172032794656,16.218252024310914,False,False,Sunny,95,6.152545616969122
North,Clay,Rice,475.3004914441973,35.09827377790578,True,True,Sunny,77,5.629300302273401
North,Sandy,Rice,796.7469531319764,35.217154988104284,False,False,Rainy,103,3.947923940877737
South,Loam,Rice,929.6905793865676,37.66879153196177,True,True,Rainy,127,7.976927581489338
East,Peaty,Rice,409.27185279484326,35.724713380178414,True,True,Sunny,148,4.494603332781625
South,Silt,Rice,411.0893579306836,33.031023129456784,True,False,Sunny,81,3.8816854287881486
West,Chalky,Rice,788.2353545078613,33.68566781806258,False,True,Cloudy,130,5.926391005493191
East,Sandy,Rice,509.8046732569885,32.58034227117311,False,False,Rainy,145,2.6183336315432566
West,Chalky,Rice,758.4742209474133,20.6970415702472,True,True,Sunny,135,7.19134911111509
North,Chalky,Rice,410.55161205605134,23.006710079153265,False,False,Cloudy,100,2.5114142091283767
West,Chalky,Rice,898.4009093304088,15.676714554258714,True,True,Cloudy,107,8.226506458154814
